,user_id,follow_count,fans_count,gender,location,level,regis_year,regis_month,regis_day,properties,mileage,car_like,excellent_post_count,all_post_count,label
128,黄和唐婷1314,0,0,2,45,1,2017,12,12,1,360.0,94,0,0,False
129,二逼果果,0,2,2,33,1,2015,11,11,1,1010.0,115,0,0,False
130,onejin,0,0,1,97,1,2018,6,6,1,110.0,35,0,0,False
132,hxb112233,1,3,2,67,1,2014,12,12,2,1100.0,116,0,3,False
133,岸上有猫,2,5,2,27,1,2012,9,9,1,2820.0,76,0,7,False
134,周寨镇好人,0,1,2,98,1,2015,1,1,1,670.0,61,0,1,False
135,一只小豹子,8,33,2,11,1,2017,12,12,1,5000.0,5,0,1,False
136,一只小豹子,8,33,2,11,1,2017,12,12,1,5000.0,5,0,1,False
137,周寨镇好人,0,1,2,98,1,2015,1,1,1,670.0,61,0,1,False
138,你是我永追不到的时光,0,0,2,5,1,2015,2,2,1,910.0,93,0,11,False
140,吃饭撑到吐,2,1,2,41,1,2017,12,12,1,710.0,94,0,1,False
141,qczjlinn,15,2,2,4,1,2014,7,7,1,830.0,117,0,1,False
142,久而久之璐璐,0,0,2,99,1,2017,6,6,1,910.0,118,0,0,False
144,一只小豹子,8,33,2,11,1,2017,12,12,1,5000.0,5,0,1,False
147,q1060245162,1,0,2,5,1,2017,7,7,1,2000.0,56,0,0,False
148,野must,0,0,2,5,1,2017,10,10,1,1190.0,3,0,1,False
149,Lqxzxl,5,4,2,81,1,2016,7,7,1,1320.0,119,0,1,False
150,supersaiyam,10,7,2,3,1,2017,9,9,1,2260.0,106,0,7,False
154,2845708,14,7,2,100,1,2013,9,9,1,7180.0,120,0,0,False
159,凌风2889,2,2,2,14,1,2016,9,9,1,2110.0,105,0,0,False
162,小白poloAlex,32,52,2,101,1,2015,12,12,1,990.0,121,0,8,False
163,xuhengrui,16,13,2,102,1,2011,2,2,1,4330.0,77,1,7,False
164,小蛇小蚯蚓,37,79,2,5,2,2013,3,3,1,12580.0,122,6,35,False
165,tangyuyang22,0,0,2,5,1,2017,3,3,1,2210.0,53,0,0,False
172,王自强强,0,1,2,9,1,2018,2,2,1,1000.0,56,0,1,False
173,买得起的都看不上,0,1,2,12,1,2017,10,10,1,240.0,7,0,1,False
174,寞寞寞落,2,4,2,103,1,2016,9,9,1,2240.0,18,0,5,False
175,Hy我爱她,10,8,2,13,1,2015,5,5,1,2560.0,25,0,0,False
177,yakusokucat,3,3,2,5,1,2010,8,8,1,1510.0,123,0,2,False
179,Sloth0,1,0,2,9,1,2017,9,9,1,960.0,93,0,1,False
181,xianbin005,32,17,2,104,1,2016,5,5,1,1370.0,16,0,18,False
182,你是闰土你是猹,6,6,2,32,1,2017,9,9,1,1590.0,57,0,8,False
183,桃子的科迈罗,3,4,2,61,1,2017,5,5,1,1900.0,26,0,7,False
184,东胜线业,13,3,2,105,1,2016,6,6,1,1450.0,124,0,4,False
185,九品小草民,0,4,2,10,1,2016,7,7,1,2920.0,1,0,0,False
186,比翼齐飞小辉,5,7,2,106,1,2015,5,5,1,3220.0,125,0,0,False
187,南宫晗笑,4,5,2,5,1,2017,7,7,1,740.0,1,0,14,False
188,魔豆农场,21,19,2,32,1,2015,6,6,1,4660.0,22,0,2,False
189,最爱旺仔牛奶,6,8,2,13,1,2017,2,2,1,1760.0,5,0,2,False
190,这_就是爱,0,2,2,25,1,2011,5,5,1,1650.0,19,0,3,False
191,哦嘞哦咯,0,2,2,4,1,2017,3,3,1,3220.0,18,0,11,False
192,XFL东莞,4,3,2,3,1,2013,7,7,1,2170.0,97,0,2,False
193,alonsooooooo,3,1,2,5,1,2017,10,10,1,1070.0,126,0,0,False
194,Arz,0,3,2,5,1,2016,9,9,1,2130.0,127,0,0,False
195,酷爱汽车xia,5,4,2,20,1,2016,10,10,1,3220.0,1,0,9,False
196,四海温控,1,0,2,26,1,2017,11,11,1,3460.0,45,0,0,False
197,二月二十三日十九点,0,0,2,5,1,2018,2,2,1,630.0,35,0,0,False
198,蓝天白云MT,23,19,2,14,1,2016,8,8,1,3590.0,32,0,18,False
199,豹子84,0,1,2,15,1,2017,12,12,1,230.0,128,0,0,False
200,martinlxh,5,3,2,107,1,2010,9,9,1,840.0,90,0,4,False
201,谁是谁呵,1,9,2,108,1,2016,5,5,1,4340.0,18,0,6,False
203,横空出世sx,1,0,2,5,1,2016,11,11,1,1110.0,5,0,0,False
204,海天空1111,0,8,2,109,2,2017,9,9,1,12100.0,53,0,0,False
205,zl飞天猪,0,0,2,31,1,2016,3,3,1,2380.0,117,0,1,False
206,孤寂与海,11,9,2,37,1,2015,1,1,1,3770.0,14,0,0,False
207,Co哲,0,0,2,51,1,2017,6,6,1,3340.0,69,0,0,False
208,小鹏爱,0,2,2,31,1,2012,10,10,1,1380.0,61,0,5,False
209,Aimertu,0,0,2,5,1,2018,2,2,1,280.0,28,0,0,False
210,猎人捷豹,0,0,2,16,1,2018,5,5,1,100.0,92,0,0,False
211,80085186,0,0,2,110,1,2018,4,4,1,850.0,129,0,0,False
212,我是你的人生真,1,0,2,66,1,2018,3,3,1,440.0,18,0,0,False
213,张博睿,16,12,2,48,1,2011,11,11,1,3870.0,130,0,1,False
214,devi沁,9,11,2,111,1,2017,12,12,1,1950.0,33,0,1,False
215,9代雅阁鱼中鱼,3,2,2,112,1,2017,9,9,1,4150.0,5,0,1,False
216,li15037174398,0,2,2,51,1,2017,1,1,1,3840.0,131,0,3,False
217,wzqjc,3,0,2,57,1,2013,7,7,1,4230.0,1,0,10,False
219,jettle,10,48,2,72,1,2015,8,8,1,2520.0,5,0,0,False
220,YuanWenLiang2015,5,4,2,4,2,2015,3,3,1,10990.0,1,0,0,False
223,魔豆农场,21,19,2,32,1,2015,6,6,1,4660.0,22,0,2,False
224,闽Hshaowu,2,8,2,113,1,2014,11,11,1,4310.0,132,0,5,False
225,佳木斯s,0,0,2,41,1,2017,12,12,1,2620.0,133,0,0,False
226,韩双龙1005,0,0,2,64,1,2017,7,7,1,2050.0,15,0,2,False
227,取琪炳甘,5,2,2,5,1,2017,2,2,1,3130.0,131,0,0,False
228,zx19720101,0,0,2,62,1,2017,5,5,1,740.0,35,0,0,False
229,DouBle318,1,0,2,114,1,2017,2,2,1,2780.0,134,0,1,False
230,你是闰土你是猹,6,6,2,32,1,2017,9,9,1,1590.0,57,0,8,False
231,幻灭fury,22,20,2,14,1,2016,6,6,1,3580.0,51,0,31,False
232,小豹子情怀,3,3,2,27,1,2018,1,1,1,7010.0,5,0,2,False
233,敌逸,26,35,2,7,1,2017,12,12,1,310.0,105,0,25,False
236,捷豹XFL最爱,1,3,2,17,1,2017,10,10,1,190.0,35,0,1,False
237,DY000,13,9,2,54,1,2015,11,11,1,4000.0,28,0,6,False
238,Xulincheng,1,1,2,19,1,2016,4,4,1,1270.0,101,0,0,False
239,璃提斯拉,0,1,2,31,1,2015,8,8,1,4930.0,135,0,1,False
240,赵野给我,3,0,2,115,1,2018,1,1,1,530.0,33,0,0,False
242,壹拾幺柒,0,0,2,13,1,2017,6,6,1,760.0,53,0,0,False
243,喜欢车和表,0,0,2,116,1,2018,3,3,1,1220.0,1,0,0,False
244,weiliwei652,1,0,2,7,1,2018,3,3,1,340.0,5,0,1,False
246,忆晋,0,5,2,17,1,2016,6,6,1,3470.0,5,0,0,False
247,徐g,4,3,2,14,1,2016,5,5,1,1990.0,136,0,5,False
250,舞鞋,8,17,2,5,1,2011,8,8,1,2350.0,2,0,14,False
255,狗年大吉旺旺,0,0,2,117,1,2018,2,2,2,2080.0,5,0,1,False
256,dyccccc,5,3,2,5,1,2016,1,1,1,1310.0,98,0,0,False
257,涂仕凡,1,2,2,84,1,2016,10,10,1,1140.0,25,0,2,False
258,舞鞋,8,17,2,5,1,2011,8,8,1,2350.0,2,0,14,False
259,jaseanhsiao,19,25,2,118,2,2016,1,1,1,17600.0,111,1,1,False
260,宽老板666,0,0,2,55,1,2017,10,10,1,880.0,137,0,0,False
261,穿金戴银丶,15,10,2,26,1,2015,11,11,1,1910.0,1,0,3,False
262,文桢,3,4,2,22,1,2018,2,2,1,2600.0,1,0,6,False
263,涂晓琪,0,0,2,119,1,2015,9,9,1,2720.0,138,0,0,False
265,Crushoncmd,2,5,2,14,1,2011,12,12,1,940.0,139,0,1,False
266,舞鞋,8,17,2,5,1,2011,8,8,1,2350.0,2,0,14,False
268,舞鞋,8,17,2,5,1,2011,8,8,1,2350.0,2,0,14,False
270,奋斗中的阿木木,0,1,2,120,2,2017,3,3,1,8330.0,140,0,0,False
271,会说话的鼠头,1,0,2,17,1,2017,1,1,1,930.0,69,0,0,False
273,金建良111,11,14,2,13,1,2015,9,9,1,2910.0,28,0,0,False
274,吐豪刘,17,11,2,51,2,2017,2,2,1,11870.0,130,0,1,False
275,奔跑的企鹅10,17,35,2,66,1,2017,6,6,1,5920.0,5,0,18,False
276,Mr___皮,1,1,2,7,1,2014,5,5,1,2060.0,72,0,1,False
277,当年的森锅,8,20,2,32,1,2014,5,5,1,2860.0,77,0,9,False
278,丨白羊灬穆丶,34,30,2,48,1,2015,10,10,1,3010.0,19,0,28,False
279,迈锐宝dws,0,0,2,20,1,2013,1,1,1,950.0,10,0,0,False
280,虎子600178,0,5,2,14,1,2014,4,4,1,1660.0,87,0,0,False
282,iLeeTee,15,75,2,5,1,2015,3,3,1,5480.0,141,1,32,False
284,东东darren,39,29,2,74,2,2013,3,3,1,8420.0,5,0,22,False
286,莫莫心,4,6,2,23,1,2016,10,10,1,3080.0,88,0,3,False
287,Ghost_He,3,5,2,121,1,2014,3,3,1,3400.0,18,0,2,False
288,一航哥哥爱你哦,0,0,2,122,1,2018,5,5,1,330.0,3,0,0,False
289,锐翰星钧,0,0,2,5,1,2018,5,5,1,310.0,33,0,0,False
290,益达瓶装cc,27,18,2,77,1,2017,4,4,1,2800.0,5,0,3,False
291,zixn,2,1,2,9,1,2018,5,5,1,1060.0,81,0,0,False
292,善良的猴子425,3,3,2,5,2,2017,10,10,1,12530.0,17,0,6,False
294,M豆快到碗里来,0,0,2,28,1,2018,2,2,1,120.0,56,0,0,False
297,Aikl,53,51,2,39,1,2015,9,9,1,7130.0,58,7,9,False
298,旧镇桥头,9,5,2,22,1,2015,4,4,1,3340.0,5,0,4,False
300,shiyf19881216,1,1,2,24,1,2017,11,11,1,2350.0,33,0,5,False
301,善良的猴子425,3,3,2,5,2,2017,10,10,1,12530.0,17,0,6,False
305,DWTseng,0,13,2,79,1,2017,11,11,1,6330.0,5,0,10,False
306,jly1314,0,0,2,35,1,2018,5,5,1,490.0,28,0,0,False
307,清Lapland,0,0,2,100,1,2017,7,7,1,550.0,94,0,0,False
308,smilesYJ30,0,0,2,38,1,2018,3,3,1,740.0,5,0,0,False
310,wanghesong123,0,0,2,68,1,2018,3,3,1,340.0,41,0,0,False
312,Jinguo521521,0,0,2,123,1,2018,6,6,1,170.0,89,0,0,False
313,文桢,3,4,2,22,1,2018,2,2,1,2600.0,1,0,6,False
314,咸鱼摊主,21,19,2,14,1,2016,6,6,1,4560.0,142,0,13,False
315,辰弘,3,0,2,62,1,2017,9,9,1,1210.0,80,0,0,False
316,是王珏不是王王玉哦,13,16,2,124,2,2014,10,10,1,8130.0,1,0,18,False
317,影过留香,46,90,2,23,3,2010,12,12,1,32010.0,5,4,24,False
318,w88431811,47,42,2,24,1,2009,12,12,1,4660.0,19,0,41,False
319,影过留香,46,90,2,23,3,2010,12,12,1,32010.0,5,4,24,False
320,阳洋洋丶,2,3,2,5,1,2016,5,5,1,2130.0,81,0,0,False
321,gaofei0510,6,18,2,23,2,2009,5,5,1,14720.0,143,0,53,False
322,路文籍77,12,7,2,125,1,2015,12,12,1,2380.0,28,0,15,False
323,shikuang8,3,3,2,11,1,2016,12,12,1,5680.0,2,0,1,False
324,低调大队长,2,4,2,14,1,2014,9,9,1,3080.0,144,0,0,False
327,起个什么名次,2,1,2,5,1,2015,10,10,1,2040.0,2,0,0,False
329,伊斯坦bul,3,3,2,13,1,2016,11,11,1,4870.0,145,0,4,False
330,年少花满楼,0,0,2,19,1,2017,3,3,1,1160.0,134,0,0,False
331,可乐加冰1978,44,69,2,91,3,2017,3,3,1,20360.0,146,1,23,False
332,惟庆,0,0,2,37,1,2017,8,8,1,1310.0,35,0,0,False
334,开的拉客去,22,11,2,39,1,2016,2,2,1,1890.0,87,0,22,False
336,影过留香,46,90,2,23,3,2010,12,12,1,32010.0,5,4,24,False
337,Malese_May,10,7,2,7,1,2012,10,10,1,2480.0,25,1,12,False
338,星雨纵横,3,9,2,32,1,2016,9,9,1,4690.0,5,0,8,False
339,起啥破名,1,1,2,5,1,2018,1,1,1,2440.0,33,0,0,False
340,小霖灯饰,2,1,2,108,1,2016,5,5,1,1710.0,147,0,2,False
342,艾瑞丶,5,6,2,66,1,2016,8,8,1,2910.0,132,0,7,False
344,她以后,1,4,2,28,1,2014,9,9,1,1130.0,62,0,2,False
345,影过留香,46,90,2,23,3,2010,12,12,1,32010.0,5,4,24,False
346,寻她千百渡,1,0,2,17,1,2018,4,4,1,1240.0,115,0,0,False
347,皇爷金木,10,13,2,31,1,2014,9,9,1,2660.0,148,0,13,False
351,森孜然粉,1,0,2,20,1,2018,2,2,1,230.0,28,0,0,False
353,Golf6飞跃,0,2,2,15,1,2014,2,2,1,1360.0,97,0,5,False
356,虐心大学校长,3,1,2,87,1,2018,2,2,1,100.0,2,0,0,False
357,生意兴隆帆,0,0,2,126,1,2016,12,12,1,3060.0,18,0,0,False
358,追梦MONDEO,37,29,2,20,2,2014,10,10,1,12410.0,0,1,28,False
359,weiliwei652,1,0,2,7,1,2018,3,3,1,340.0,5,0,1,False
362,行走的荷尔蒙1,0,2,2,11,1,2015,10,10,1,3710.0,149,0,0,False
363,拖拉机为什么不能认证,8,4,2,127,1,2017,8,8,1,1820.0,15,0,0,False
364,abubakr95,1,1,2,33,1,2017,9,9,1,1620.0,56,0,4,False
365,lu18lu,23,12,2,4,1,2017,12,12,1,3340.0,150,0,0,False
366,csjd76,1,9,2,11,1,2015,11,11,1,5930.0,133,0,27,False
368,深坑草,4,6,2,57,1,2016,9,9,1,2700.0,34,0,4,False
369,Irony_x,4,6,2,13,1,2014,6,6,1,3330.0,5,0,1,False
370,Irony_x,4,6,2,13,1,2014,6,6,1,3330.0,5,0,1,False
376,1720668170,0,0,2,128,1,2018,6,6,1,290.0,33,0,0,False
377,王小勾儿,0,0,2,129,1,2017,7,7,1,4000.0,50,0,0,False
379,黑晴天,0,0,2,25,1,2017,2,2,1,2620.0,117,0,1,False
380,diabeechung,16,24,2,15,1,2011,3,3,1,7300.0,1,1,30,False
381,ntcg00122,0,1,2,5,1,2014,4,4,1,1510.0,151,0,2,False
382,一叶落何知秋,0,0,2,12,1,2017,8,8,1,1470.0,110,0,0,False
383,陈二狗007,0,0,2,13,1,2018,3,3,1,490.0,35,0,0,False
384,干活的老板,4,12,2,62,1,2012,3,3,1,3810.0,45,2,10,False
390,sjjgg,29,23,2,61,1,2016,5,5,1,6750.0,101,0,4,False
392,干活的老板,4,12,2,62,1,2012,3,3,1,3810.0,45,2,10,False
394,281859223,0,0,2,1,1,2018,4,4,1,350.0,17,0,0,False
395,ls890503,1,0,2,71,1,2018,3,3,1,1420.0,5,0,0,False
396,黄商,0,3,2,82,1,2016,4,4,1,1610.0,36,0,0,False
397,早起的鸟先吃,1,2,2,5,1,2017,11,11,1,6090.0,5,0,0,False
398,别看我我太帅了,0,0,2,24,1,2018,2,2,1,1840.0,81,0,0,False
400,奔放有度,0,4,2,20,1,2016,8,8,1,1310.0,93,0,1,False
401,CarmenP,0,1,1,72,1,2018,4,4,1,480.0,5,0,0,False
404,FROMCHENXI,0,0,2,130,1,2018,4,4,1,260.0,35,0,0,False
405,qwe21531,1,0,2,131,1,2017,10,10,1,2760.0,35,0,0,False
406,路易威登l,42,9,2,5,1,2016,3,3,1,5090.0,88,0,0,False
407,大明星形象会所,0,0,2,105,1,2017,11,11,1,500.0,12,0,0,False
408,最最最最贱的人,1,4,2,60,1,2013,11,11,1,2810.0,48,0,1,False
409,悲歌迷棋,0,0,2,132,1,2018,2,2,1,250.0,33,0,0,False
411,一坛大酸菜,8,18,2,29,1,2016,12,12,1,6420.0,5,0,8,False
412,yangjfdinglong,0,0,2,23,1,2018,5,5,1,2140.0,3,0,0,False
413,无终1998,0,0,2,133,1,2018,5,5,1,1370.0,17,0,0,False
418,一坛大酸菜,8,18,2,29,1,2016,12,12,1,6420.0,5,0,8,False
420,小小牛马,1,4,2,12,1,2016,9,9,1,4880.0,152,0,2,False
422,龙猫1432,22,24,2,14,1,2015,11,11,1,2700.0,134,0,10,False
423,假面舞客丫,8,2,2,134,1,2018,2,2,1,1550.0,35,0,1,False
424,syz_1990,0,0,2,135,1,2017,8,8,1,1930.0,129,0,0,False
425,Musezzz,3,4,2,67,1,2014,2,2,1,2880.0,97,0,14,False
427,有益菌老虎虫,0,0,2,7,1,2017,9,9,1,1610.0,144,0,0,False
428,Alice黄123,10,4,1,13,1,2017,6,6,1,1690.0,94,0,2,False
429,雷灬爷,19,19,2,13,1,2015,6,6,1,4870.0,23,0,14,False
430,圆我一个蓝天白云a,0,0,2,25,1,2018,5,5,1,260.0,92,0,0,False
431,最后轻语2015,0,2,2,5,1,2015,4,4,2,4670.0,55,0,0,False
432,jiyuyou,0,14,2,25,1,2017,12,12,1,5790.0,88,0,2,False
433,HuangKJIA,0,1,2,25,1,2017,8,8,1,970.0,134,0,0,False
434,jiyuyou,0,14,2,25,1,2017,12,12,1,5790.0,88,0,2,False
435,温得钱,1,0,2,5,1,2016,11,11,1,1050.0,18,0,0,False
437,锦绣汉江,0,0,2,7,1,2018,1,1,1,920.0,23,0,0,False
438,centrino666,8,15,2,75,1,2008,3,3,1,1760.0,57,0,6,False
443,左西孟旦,2,1,2,25,1,2018,2,2,1,1170.0,18,0,0,False
444,wbin6666,0,0,2,4,1,2018,3,3,1,1270.0,11,0,0,False
445,王露露喝露露,0,0,2,5,1,2017,12,12,1,800.0,35,0,0,False
446,胡耀晟Eason,2,3,2,34,1,2017,2,2,1,3690.0,26,0,1,False
447,啊波瓷的额佛哥,2,4,2,5,1,2017,2,2,1,6140.0,124,0,10,False
448,jmlf007,0,25,2,4,1,2017,6,6,1,1730.0,94,0,57,False
449,心灵旅行1224,0,0,2,12,1,2017,7,7,1,2810.0,35,0,0,False
450,伟小宝777,0,0,2,48,1,2018,3,3,1,1800.0,54,0,0,False
451,小宇222,7,11,2,87,1,2015,8,8,1,5610.0,153,0,3,False
452,Bibibibibi1995,0,1,2,4,1,2018,4,4,1,610.0,35,0,0,False
453,1235658,0,0,2,5,1,2017,9,9,1,1870.0,23,0,0,False
454,郝丶壮壮,4,54,2,5,2,2012,11,11,1,9550.0,83,0,27,False
455,ldlwd,0,0,2,36,1,2018,5,5,1,2100.0,23,0,0,False
458,爱上豪车的男人,0,0,2,136,1,2018,6,6,1,150.0,28,0,0,False
459,m18295212009,2,0,2,96,1,2017,6,6,1,1700.0,57,0,0,False
460,伯纳乌119,11,6,2,32,1,2015,6,6,1,3480.0,57,0,0,False
461,傻洁,5,2,2,12,1,2017,3,3,1,5860.0,79,0,0,False
462,我练功发自真心111,2,0,2,11,1,2017,8,8,1,3090.0,94,0,0,False
463,海南好人,0,2,2,137,1,2016,10,10,1,850.0,1,0,3,False
464,Cpxin,0,1,2,138,1,2017,7,7,1,2010.0,106,0,0,False
465,suporxy,12,3,2,53,1,2015,2,2,1,6610.0,154,0,8,False
466,班察巴那_沪,0,3,2,32,1,2015,2,2,1,960.0,143,0,0,False
467,陈展鸿h,13,23,2,4,2,2017,3,3,1,8150.0,23,0,9,False
468,888888825,1,2,2,100,1,2014,6,6,1,2480.0,145,0,0,False
469,捷克he,0,0,2,20,1,2018,1,1,1,680.0,45,0,0,False
470,秋色梯田,1,3,2,120,1,2016,11,11,1,1300.0,25,0,10,False
471,5841个没用的人,6,5,2,56,1,2016,4,4,1,1710.0,155,0,0,False
472,roadstar1984,2,6,2,23,1,2011,5,5,1,3960.0,156,0,13,False
473,huafans01191568718,1,4,2,38,1,2016,8,8,1,1860.0,157,0,0,False
474,MarK0614,1,3,2,32,1,2015,12,12,1,1440.0,158,0,0,False
475,WZK玄武岩,0,0,2,23,1,2017,8,8,1,2470.0,53,0,0,False
477,楼大帅,1,34,2,32,3,2017,4,4,1,24320.0,81,0,11,False
479,汽车大灯酷改哥,10,9,2,56,1,2016,3,3,1,560.0,31,0,1,False
481,针的妈妈,0,0,2,139,1,2017,8,8,1,2320.0,23,0,0,False
482,MRright温然,9,2,2,35,1,2017,2,2,1,1060.0,75,0,0,False
483,pan1009,0,0,2,89,1,2018,1,1,1,400.0,12,0,0,False
484,藤t原w拓z海d,1,0,2,140,1,2017,1,1,1,1630.0,69,0,0,False
485,你离去了,2,2,2,39,1,2016,4,4,1,550.0,87,0,0,False
486,小韦5,4,3,2,35,1,2014,11,11,1,1220.0,61,0,2,False
488,Darren海,0,3,2,122,1,2015,12,12,1,3170.0,20,0,5,False
489,furyallen,3,4,2,32,1,2015,2,2,1,1510.0,16,0,9,False
490,宁波远捷,0,2,1,13,1,2017,4,4,1,860.0,159,0,0,False
491,l中郎将l,0,0,2,37,1,2017,8,8,1,3010.0,160,0,0,False
492,愤斗ing丶,1,5,2,39,1,2014,11,11,1,1250.0,16,0,0,False
493,My_Chenyu,0,0,2,11,1,2017,7,7,2,580.0,1,0,2,False
494,曾经的王丶,6,4,2,20,1,2015,2,2,1,6560.0,93,0,27,False
495,格桑891117,0,0,2,23,1,2017,3,3,1,590.0,161,0,0,False
496,我只想做我喜欢的事,1,1,2,141,1,2017,12,12,1,1340.0,46,0,0,False
497,许我的那个他,33,50,2,7,2,2015,7,7,1,8520.0,162,0,35,False
498,P1retend,0,0,2,12,1,2016,12,12,1,1190.0,85,0,0,False
499,我帅到灵魂深处2017,0,0,2,64,1,2017,6,6,1,1340.0,29,0,3,False
500,枯寂枯寂,0,0,2,13,1,2017,5,5,1,650.0,69,0,0,False
501,日系之神,2,3,2,13,1,2014,12,12,1,4080.0,16,0,8,False
502,5021086,3,4,2,142,1,2016,1,1,1,810.0,28,0,0,False
503,一路桐行啦,2,7,2,9,1,2017,5,5,1,6130.0,18,0,6,False
504,凤飞卿,6,4,2,32,1,2013,3,3,1,2060.0,18,0,19,False
505,一路桐行啦,2,7,2,9,1,2017,5,5,1,6130.0,18,0,6,False
506,烟波晚来晴,0,1,2,20,1,2016,4,4,1,930.0,7,0,0,False
507,明澈的阳光,0,1,2,53,1,2017,3,3,1,2220.0,81,0,3,False
508,My丶浅蓝,0,1,2,20,1,2017,9,9,1,3330.0,163,0,0,False
509,奔跑的可乐鸡,6,4,2,9,1,2016,6,6,1,4490.0,119,0,0,False
510,滚永欢,10,6,2,27,1,2015,7,7,1,2520.0,100,0,1,False
511,流川枫BASS,8,18,2,66,1,2013,5,5,1,7720.0,7,0,22,False
512,临时使用ht,3,3,2,143,1,2014,4,4,1,660.0,164,0,0,False
513,就是我呀Aqiang,0,0,2,122,1,2018,2,2,1,640.0,23,0,0,False
514,光明许,0,13,2,5,1,2018,2,2,2,3130.0,18,0,0,False
516,YIN出一手好湿,2,2,2,15,1,2016,5,5,1,970.0,23,0,0,False
517,今世我与你偕老,1,0,2,26,1,2017,7,7,1,2140.0,118,0,0,False
518,沫18790607520,3,2,2,66,1,2018,3,3,2,260.0,18,0,1,False
521,猪猪的Donkey,0,1,2,5,1,2017,10,10,1,910.0,80,0,12,False
522,匿名用户不存在,0,0,2,144,1,2017,9,9,1,820.0,40,0,0,False
523,Boom哒哒,2,4,2,121,1,2016,12,12,1,2370.0,28,0,6,False
524,东边那个夕阳,19,17,2,70,1,2016,1,1,1,5650.0,71,0,1,False
525,妞的蛋蛋,28,26,2,77,1,2014,3,3,1,3160.0,61,0,3,False
526,伟老板,1,4,2,9,1,2015,3,3,1,1600.0,25,0,0,False
527,凌达小飞飞,23,16,2,32,1,2015,11,11,1,5250.0,165,0,33,False
528,瘾好大,0,1,2,39,1,2017,5,5,1,5580.0,17,0,0,False
530,鑫哥的生日,0,0,2,39,1,2017,12,12,1,760.0,12,0,8,False
531,她和她的猫c,0,3,2,13,1,2017,11,11,1,4910.0,166,0,2,False
532,橄榄城御景台,0,0,2,145,1,2017,12,12,1,1250.0,118,0,0,False
533,HEJL,1,2,2,5,1,2015,2,2,1,3230.0,75,0,0,False
535,综合整形李先生,1,0,2,25,1,2017,8,8,1,1120.0,69,0,2,False
537,丶亮牙膏,0,0,2,33,1,2017,5,5,1,970.0,28,0,0,False
538,Vincent6969,9,4,2,4,1,2018,1,1,1,710.0,23,0,2,False
539,雪域灵之翼,0,0,2,5,1,2018,5,5,1,480.0,18,0,0,False
540,A滴滴A,4,4,2,15,1,2017,7,7,1,1570.0,45,0,0,False
541,王雨1986,42,25,2,30,1,2015,9,9,1,2830.0,85,0,43,False
542,Nissen90,36,3,2,57,2,2017,3,3,1,11140.0,16,0,0,False
543,小黑和小田,0,0,2,13,1,2017,8,8,1,1280.0,52,0,0,False
544,峰_d1,6,5,2,72,1,2017,10,10,1,800.0,110,0,0,False
545,闵夜,0,1,2,5,1,2018,2,2,1,2080.0,3,0,2,False
546,fhazd2588,0,3,2,146,1,2015,10,10,1,2710.0,23,0,7,False
547,翱翔奢华,0,0,2,72,1,2017,9,9,1,800.0,53,0,0,False
549,gleehero,0,9,2,14,1,2007,11,11,1,2270.0,56,0,1,False
550,lhj12956,3,8,2,4,1,2010,7,7,1,3410.0,30,1,11,False
551,李翰凌,2,4,2,3,2,2015,5,5,1,8840.0,167,0,0,False
552,捞的里,1,6,2,39,1,2017,12,12,1,2480.0,32,0,4,False
554,哔哔诶,1,3,2,37,1,2017,5,5,1,2470.0,23,0,1,False
555,Fantastical,5,15,2,12,2,2016,3,3,1,9370.0,35,0,16,False
557,我是太阳7,0,4,2,37,1,2014,12,12,1,1510.0,61,0,0,False
559,轰炸超级大鱿鱼,0,1,2,147,1,2017,1,1,1,3150.0,33,0,0,False
561,大切SRT,3,6,2,9,1,2015,4,4,1,1960.0,168,0,0,False
562,傻咯喝水,4,1,2,71,1,2017,6,6,1,1250.0,23,0,0,False
563,yanjiu880521,1,0,2,6,1,2013,7,7,1,3250.0,169,0,6,False
564,钱不多先生2013,3,4,2,22,1,2013,10,10,1,1830.0,72,0,18,False
566,啦咔咔湖,2,3,2,21,1,2018,2,2,1,690.0,18,0,0,False
567,马宁135,1,2,2,40,1,2018,2,2,1,600.0,28,0,1,False
568,捞的里,1,6,2,39,1,2017,12,12,1,2480.0,32,0,4,False
569,Liyangfan520,80,76,2,12,1,2018,1,1,1,4970.0,23,0,53,False
571,陈展鸿h,13,23,2,4,2,2017,3,3,1,8150.0,23,0,9,False
572,Dream王狗狗,0,0,2,14,1,2018,1,1,1,2780.0,24,0,3,False
573,小廖老司机,0,0,2,87,1,2017,8,8,1,930.0,110,0,0,False
574,自由行走的山pjs,2,1,2,5,1,2018,2,2,1,3810.0,128,0,0,False
575,小徐,2,66,2,5,1,2015,6,6,1,3960.0,81,0,94,False
576,woaimengdiou,4,10,2,148,1,2013,12,12,1,2880.0,170,0,32,False
577,章鱼章鱼蚂蚁的大腿,3,1,2,13,1,2018,3,3,1,180.0,56,0,12,False
578,鸡光309的爸比,3,3,2,20,1,2015,10,10,1,800.0,61,0,0,False
579,苏乞儿999,1,1,2,13,1,2016,12,12,1,2630.0,157,0,0,False
580,Atttttss,0,0,2,5,1,2018,5,5,1,460.0,1,0,0,False
581,520131474,0,0,2,72,1,2017,10,10,1,750.0,171,0,0,False
582,陈柏翔,3,1,2,98,1,2015,4,4,1,1650.0,28,0,0,False
